item,ave_score,ave_discounted_score
984,0.04984408989417275,0.04944408989417277
1016,0.033972423087544,0.03297242308754402
1021,0.22975942942823654,0.22435942942823653
1047,0.31363106709638905,0.307031067096388
1081,0.11561590238819953,0.11321590238819972
1129,0.2849100610185951,0.27711006101859464
1215,0.36200924875916585,0.3518092487591654
1238,0.08434721208622346,0.08254721208622341
1257,0.22525429960307541,0.21985429960307498
1269,0.1816176184646482,0.17581761846464827
1285,0.342564966136112,0.3343649661361115
1297,0.2492270510162671,0.2452270510162672
1322,0.03635856656174243,0.035758566561742415
1324,0.03635856656174243,0.035758566561742415
1330,0.045134889093183736,0.044334889093183796
1333,0.34939082893940127,0.34059082893940135
1339,0.27640067862536905,0.2706006786253699
1342,0.15038799498891622,0.1481879949889167
1345,0.29534556947033064,0.2881455694703307
1346,0.1101990657606179,0.10859906576061792
1355,0.029333708963170904,0.028733708963170887
1359,0.19664933480538252,0.19304933480538244
1367,0.35637763245752596,0.346977632457526
1372,0.28178745163135266,0.27338745163135275
1373,0.2243575303222659,0.21835753032226576
1376,0.28153269106830764,0.27293269106830764
1378,0.2309494606130933,0.22594946061309318
1379,0.07886365020293709,0.07666365020293697
1380,0.47109945240758655,0.4574994524075869
1394,0.363701344352684,0.3521013443526829
1407,0.5520104037640458,0.5380104037640449
1409,0.22782886717869266,0.22322886717869278
1427,0.021746824794863055,0.021546824794862994
1441,0.1892339329711501,0.18543393297115038
1456,0.021746824794863055,0.021546824794862994
1457,0.1147813901610944,0.11238139016109426
1461,0.06340782347339972,0.06180782347339976
1474,0.14482991904638953,0.14262991904638933
1479,0.21340009534761678,0.20740009534761672
1485,0.5372467986797503,0.5224467986797526
1489,0.02984796574548343,0.029447965745483338
1499,0.23383792351260438,0.22843792351260395
1542,0.07069226316553787,0.06929226316553787
1550,0.04312312675689751,0.04232312675689757
1551,0.04597657816615349,0.045376578166153564
1556,0.20475333097482046,0.20095333097482054
1562,0.33000537509493166,0.3216053750949315
1566,0.3425568826981239,0.3363568826981244
1569,0.3464821117827191,0.3384821117827194
1583,0.028194418467243684,0.027794418467243707
1588,0.13302033700974117,0.12902033700974125
1591,0.2079464681648697,0.20274646816486988
1593,0.06797619014396623,0.0667761901439663
1603,0.09677071049728475,0.09417071049728482
1614,0.2545870547555895,0.2493870547555893
1645,0.40072263410936443,0.39052263410936433
1648,0.04799043062864841,0.04719043062864843
1658,0.08094731693884882,0.07934731693884878
1663,0.24024776740826112,0.23344776740826126
1665,0.12410050875997028,0.12090050875997002
1679,0.021746824794863055,0.021546824794862994
1681,0.09685661111400022,0.09545661111400007
1688,0.18920508577193237,0.18520508577193237
1689,0.05852113267153642,0.057121132671536366
1690,0.2908978735817734,0.28189787358177304
1702,0.17689453860214413,0.17369453860214418
1717,0.25854271964992503,0.25234271964992505
1718,0.0615873664122328,0.06118736641223285
1722,0.3107886978266483,0.3017886978266483
1747,0.25582551526546193,0.24962551526546228
1748,0.33012538082342474,0.3205253808234244
1754,0.11130666745091618,0.1083066674509162
1779,0.19839667834235533,0.19379667834235523
1783,0.0623121249032361,0.06131212490323615
1798,0.04192356871024649,0.0415235687102465
1806,0.05954526706260372,0.05794526706260369
1812,0.028764644463342284,0.028164644463342287
1816,0.02707168966879035,0.02647168966879035
1831,0.22727869063436174,0.22147869063436193
1845,0.1145606784478262,0.11156067844782622
1848,0.1104246228139297,0.1080246228139297
1855,0.07299001103618631,0.07159001103618615
1862,0.13657951564000334,0.13477951564000382
1881,0.03707447641168305,0.036674476411683025
1888,0.061650814792766934,0.06105081479276697
1891,0.021746824794863055,0.021546824794862994
1894,0.1876411912822952,0.18444119128229533
1906,0.035434040100789516,0.035034040100789574
1911,0.25548534308160975,0.24908534308161048
1919,0.05120730275978353,0.050207302759783475
1921,0.3567497987252422,0.3473497987252421
1963,0.09203702644378495,0.08983702644378505
1970,0.147081947987285,0.14468194798728515
1971,0.07745299548151874,0.07605299548151881
1972,0.07515151922177303,0.07375151922177303
1973,0.05520892068391244,0.05420892068391242
1991,0.0740921754110151,0.07169217541101522
1994,0.3751416513310394,0.3657416513310389
2003,0.29918323291152954,0.2909832329115295
2004,0.12748965954961824,0.12448965954961805
2014,0.061852653664909205,0.06025265366490923
2015,0.07890411717803268,0.07710411717803259
2016,0.0306410346320305,0.02984103463203047
2026,0.04071384624047808,0.040113846240478035
2034,0.09112244350072113,0.08932244350072109
2036,0.05463420340066692,0.05343420340066691
2037,0.021746824794863055,0.021546824794862994
2040,0.07319963419655527,0.07179963419655506
2041,0.03224197693133489,0.03164197693133488
2044,0.023723261852908573,0.02332326185290859
2052,0.21042828226444493,0.20582828226444505
2053,0.18027406509559105,0.17627406509559124
2060,0.12401391601280314,0.12121391601280287
2065,0.13340940084699188,0.13080940084699172
2082,0.2088028867523957,0.20360288675239568
2088,0.10165216549134116,0.09805216549134113
2092,0.06388647989720617,0.06268647989720602
2097,0.10436313816695157,0.10236313816695157
2108,0.19429104257597274,0.1894910425759724
2110,0.10569959466689946,0.10209959466689948
2111,0.06331075666337026,0.06131075666337015
2118,0.13361078545777305,0.13061078545777322
2123,0.11870665968565904,0.11570665968565899
2133,0.15394655422087697,0.14994655422087708
2134,0.2166754778828923,0.2122754778828922
2140,0.251771847096126,0.24497184709612585
2144,0.3318453942522378,0.3220453942522374
2148,0.07906409888879098,0.07726409888879095
2153,0.10664812224994404,0.10444812224994392
2167,0.404370917198419,0.3927709171984189
2169,0.06050250948805133,0.05910250948805134
2171,0.07295702464924601,0.071357024649246
2206,0.0489117210110879,0.047911721011087885
2227,0.03358690445928077,0.03298690445928071
2232,0.2072656267311153,0.20186562673111486
2243,0.17233068130811527,0.16673068130811536
2244,0.023723261852908573,0.02332326185290859
2245,0.18593100382311145,0.18153100382311158
2248,0.3538519390902005,0.34605193909020077
2249,0.13453582663319047,0.1323358266331906
2255,0.025335674091782764,0.024935674091782788
2261,0.04257842798991906,0.041378427989919135
2263,0.0350283468842654,0.034028346884265426
2266,0.0836780645530426,0.08267806455304254
2267,0.03866997616392134,0.038269976163921304
2279,0.1094274114389913,0.10742741143899133
2287,0.051045752870390974,0.05004575287039091
2294,0.3330551064965664,0.32405510649656644
2302,0.4403746172214373,0.42857461722143686
2315,0.04864809790751387,0.04744809790751389
2320,0.13394038232532265,0.1321403823253229
2321,0.46179862495126894,0.4495986249512689
2328,0.04810764264700662,0.0467076426470067
2335,0.2034369400443245,0.19783694004432448
2354,0.08542477812052014,0.08402477812052005
2355,0.5375710697106045,0.5191710697106023
2369,0.19875696553603273,0.1939569655360323
2371,0.20298146516039822,0.198181465160398
2372,0.10731193872319476,0.10551193872319486
2374,0.07041553249148928,0.0686155324914894
2375,0.1924901551633683,0.18829015516336833
2393,0.31913371831465304,0.312533718314652
2394,0.2690097375100629,0.2640097375100618
2396,0.5373822184336138,0.5189822184336125
2407,0.30890655506049847,0.30030655506049814
2413,0.15844384744586976,0.15484384744587013
2416,0.1731885632544405,0.16998856325444062
2418,0.03486179491573312,0.03366179491573316
2423,0.29656240364045455,0.2905624036404548
2428,0.21003910852922875,0.20543910852922853
2446,0.03357179429971852,0.033171794299718525
2453,0.035829053586701146,0.035229053586701184
2455,0.33641474804545507,0.32781474804545535
2458,0.04505859143876834,0.04345859143876831
2463,0.1214122574540601,0.11861225745406004
2465,0.029333708963170887,0.028733708963170887
2468,0.14030369618008653,0.1373036961800865
2491,0.051410155856198486,0.05041015585619844
2496,0.15355835625319098,0.14895835625319104
2513,0.12026781463487718,0.11826781463487723
2518,0.09327962985316282,0.09127962985316286
2539,0.3280442115016604,0.31864421150166033
2548,0.05582651325944332,0.054626513259443336
2550,0.0851497134803493,0.08374971348034956
2555,0.047637320765066625,0.047037320765066615
2558,0.08725730514062853,0.08545730514062848
2605,0.30622318605676174,0.2976231860567615
2606,0.12056538002009773,0.11756538002009764
2614,0.026925384110652945,0.0265253841106529
2622,0.09207301546711398,0.08987301546711392
2642,0.1882565610530412,0.18385656105304093
2643,0.11455226650065317,0.11135226650065318
2668,0.09055007980229944,0.08895007980229938
2672,0.12767446547472608,0.12527446547472593
2687,0.28785792901634716,0.28305792901634724
2699,0.3887792671532829,0.37817926715328276
2709,0.08586344321816188,0.08406344321816178
2710,0.49111885789108983,0.4783188578910896
2719,0.17313575120853694,0.17053575120853678
2720,0.25696031468967745,0.25276031468967736
2722,0.2594332510364667,0.253633251036467
2733,0.026640925230030404,0.026240925230030417
2746,0.2997797393965057,0.2919797393965058
2754,0.021746824794863055,0.021546824794862994
2788,0.2827690516167927,0.2771690516167925
2793,0.1450531052859981,0.14305310528599816
2802,0.08990194357345337,0.08730194357345326
2804,0.34904007063362624,0.33804007063362634
2806,0.08876933768821438,0.08696933768821428
2808,0.12449027820250523,0.12109027820250505
2822,0.10189308798864907,0.09969308798864919
2836,0.03971077792806565,0.03891077792806561
2840,0.2856248025221185,0.2810248025221188
2857,0.16888310486956318,0.16608310486956315
2860,0.08895650479916743,0.08715650479916742
2867,0.09065267956904285,0.08825267956904284
2870,0.06866123247842583,0.06706123247842578
2883,0.06460146364481635,0.06360146364481639
2888,0.05541806012833667,0.05441806012833667
2898,0.021746824794863055,0.021546824794862994
2900,0.025335674091782764,0.024935674091782788
2915,0.28784633024486056,0.2794463302448599
2936,0.07861964529518992,0.07721964529518975
2968,0.3728557459051337,0.36465574590513306
2995,0.19039498489742981,0.18759498489743
3005,0.23150726344056038,0.22650726344056027
3016,0.11706608361734033,0.11426608361734034
3017,0.05056655867427521,0.049766558674275284
3031,0.050720551174660594,0.04992055117466059
3032,0.07213196560846054,0.07093196560846055
3035,0.12645668939636884,0.1242566893963687
3040,0.06399042714073484,0.062190427140734805
3048,0.04875672571089056,0.04815672571089065
3056,0.021746824794863055,0.021546824794862994
3063,0.07472551180983379,0.07352551180983394
3064,0.05335436803042648,0.05275436803042642
3070,0.14866473778615452,0.14446473778615465
3072,0.27971115226346727,0.27431115226346686
3082,0.3399009638621999,0.33210096386219995
3087,0.26882860499620886,0.2640286049962094
3101,0.293544577445234,0.2863445774452343
3104,0.1448980848433671,0.14049808484336732
3113,0.16221228489486195,0.15921228489486183
3146,0.18239214623170305,0.1789921462317029
3190,0.0550872948298445,0.054287294829844526
3203,0.12618668276579328,0.12378668276579317
3213,0.1522304607159254,0.1496304607159253
3219,0.12079109582858921,0.11819109582858926
3225,0.05116820080006483,0.050368200800064836
3238,0.07423556962839968,0.07303556962839979
3248,0.112051867987343,0.1092518679873428
3254,0.25148504709996233,0.24608504709996223
3258,0.15214167626556524,0.14914167626556513
3264,0.21322374473686165,0.20802374473686172
3269,0.18102997714330005,0.17562997714330011
3301,0.33270729377508296,0.3243072937750826
3308,0.061374139437719355,0.05997413943771946
3316,0.12951817817688896,0.1269181781768887
3324,0.04059021956942005,0.039990219569420116
3355,0.15748832570466836,0.1544883257046684
3361,0.30151401882042683,0.2945140188204266
3370,0.026691252817255574,0.026291252817255552
3387,0.05397961712584554,0.05257961712584552
3393,0.02463728991263679,0.024037289912636782
3394,0.06540240225142174,0.06400240225142172
3395,0.02865548036161655,0.02805548036161661
3396,0.21892133620725984,0.2123213362072603
3397,0.09934236882623822,0.09714236882623829
3398,0.129457236400294,0.12645723640029394
3400,0.021746824794863055,0.021546824794862994
3401,0.049197582962230646,0.04819758296223063
3418,0.326870532682455,0.3186705326824554
3421,0.44157714928031355,0.4291771492803122
3424,0.235127455132022,0.22972745513202197
3454,0.02382345465350447,0.02342345465350452
3466,0.09715429155619516,0.09555429155619515
3471,0.43225675213400766,0.4202567521340076
3476,0.21147756027600742,0.20627756027600735
3477,0.12004941705194325,0.11744941705194316
3483,0.12457618645046163,0.1219761864504617
3484,0.10725151250561131,0.1052515125056114
3497,0.030305462416761377,0.029505462416761365
3500,0.039586953957805475,0.038786953957805494
3501,0.06607274653844197,0.0650727465384419
3505,0.06358223328405521,0.06178223328405527
3515,0.1222304705603953,0.12043047056039549
3526,0.16154102673509232,0.15854102673509246
3534,0.2544244590234785,0.24942445902347843
3536,0.1690524646636137,0.16485246466361383
3548,0.06348549958365161,0.06248549958365177
3550,0.052503379232827684,0.05130337923282773
3551,0.10845625676516024,0.10585625676516046
3584,0.030100889736236584,0.02930088973623658
3594,0.0512990391956673,0.05009903919566736
3608,0.2599115303426794,0.2549115303426788
3622,0.021746824794863055,0.021546824794862994
3662,0.025335674091782764,0.024935674091782788
3685,0.07469142533190508,0.07289142533190507
3686,0.16445334670650888,0.16145334670650902
3692,0.021746824794863055,0.021546824794862994
3693,0.05870475197362489,0.0571047519736249
3698,0.22688689039406365,0.22008689039406357
3699,0.1521514282945358,0.14955142829453602
3701,0.10744996294870711,0.1048499629487069
3704,0.18108463738797367,0.17628463738797345
3705,0.06053101546145236,0.05893101546145242
3706,0.06963345488792669,0.06803345488792678
3708,0.06477278994526299,0.06277278994526295
3712,0.02463728991263679,0.024037289912636782
3743,0.0471318849623863,0.0465318849623863
3745,0.22450483875979121,0.2187048387597909
3752,0.32881103731384087,0.31961103731384083
3754,0.10588445806240082,0.10408445806240074
3763,0.10824883591674973,0.10504883591674977
3770,0.04584584231254017,0.044645842312540214
3784,0.06822048779761074,0.06602048779761097
3797,0.03835394999913689,0.037753949999136935
3802,0.043328168547689415,0.042528168547689336
3825,0.2547704179344864,0.24897041793448646
3826,0.33143121749448684,0.32363121749448714
3835,0.0582296563805189,0.05702965638051889
3837,0.04297702999659083,0.04237702999659087
3839,0.03437706432980756,0.03377706432980757
1010,0.07613560818580081,0.07433560818580084
1012,0.10886837665974085,0.10706837665974081
1013,0.18206907607786743,0.17966907607786764
1015,0.20160435896009013,0.1976043589600903
1018,0.07057897932715024,0.06937897932715029
1022,0.3675065506462729,0.35910655064627345
1035,0.5243282179238626,0.5115282179238639
1547,0.021973788633164168,0.021573788633164212
2006,0.4082095203353674,0.39620952033536727
2059,0.1144878087146886,0.11148780871468857
2083,0.14291572641854117,0.1391157264185411
2087,0.29386070321996605,0.28566070321996606
2089,0.10903541576985623,0.10703541576985622
2135,0.11509045058287973,0.11289045058287973
2430,0.08293545648263516,0.08173545648263503
2565,0.11492619813008019,0.11252619813008005
2941,0.08699545659049226,0.08519545659049235
3157,0.19327004137365086,0.18947004137365067
3159,0.15483103764334374,0.15183103764334363
3189,0.06799321223037014,0.06579321223036996
3410,0.011572302423507479,0.011372302423507471
3438,0.20965860055574378,0.20465860055574384
3512,0.08610083676398461,0.08450083676398469
3549,0.09067726428826461,0.0890772642882647
3565,0.08507439465045948,0.08367439465045924
3615,0.17881832638223774,0.17601832638223758
3755,0.40727363297108227,0.3984736329710818
3852,0.11798681149153721,0.11538681149153723
3948,0.5009335793211788,0.4827335793211792
3972,0.15052350912971438,0.1473235091297143
3986,0.194551263762429,0.19055126376242928
3988,0.2635197519540757,0.25691975195407546
3990,0.0549251377638246,0.05412513776382458
3999,0.15848492736999925,0.15568492736999928
4016,0.2823892829303762,0.2749892829303761
4019,0.21538119709415818,0.20978119709415816
4025,0.36664367568725087,0.3538436756872507
4039,0.10980401268774051,0.10660401268774056
4054,0.18680796890158646,0.18360796890158643
4090,0.11068236450480128,0.10908236450480129
4154,0.03275966051226095,0.032359660512260954
4161,0.24658198420271404,0.2419819842027137
4232,0.24602254433287482,0.2404225443328746
4270,0.28374861539570895,0.27474861539570955
4299,0.2965061362106995,0.28830613621069934
4344,0.24156975531990127,0.23476975531990132
4366,0.13882592252588605,0.13502592252588624
4367,0.24108883008751153,0.23308883008751147
4369,0.28787530181134857,0.27887530181134834
4378,0.10308443020410668,0.10028443020410661
4446,0.20621770823998473,0.20001770823998455
4449,0.011572302423507479,0.011372302423507471
4519,0.05974982520724658,0.05794982520724662
4638,0.29808561146264123,0.29088561146264114
4718,0.3525678265369301,0.3435678265369293
4734,0.22632110919666826,0.21952110919666817
4776,0.36856234784224445,0.35836234784224413
4783,0.011572302423507479,0.011372302423507471
4821,0.03323079429010285,0.032230794290102935
4846,0.0324816150500434,0.03148161505004332
4848,0.42900824246396974,0.4188082424639699
4865,0.2080431510030934,0.20404315100309303
4901,0.27832444708035503,0.27292444708035557
4979,0.41096054143554855,0.3973605414355482
4990,0.03110017766288595,0.030100177662885932
5013,0.18945360306873707,0.1840536030687373
5014,0.20067891561820256,0.19727891561820268
5015,0.15426424250065549,0.15066424250065547
5103,0.20094277303411157,0.19614277303411157
5110,0.13150820457161433,0.12670820457161422
5171,0.18645691641493642,0.18205691641493607
5254,0.23115382781613203,0.2243538278161321
5293,0.07371386381369811,0.07191386381369805
5299,0.41448469639334246,0.4024846963933428
5313,0.16994744033385203,0.16554744033385213
5364,0.05425212838066561,0.05285212838066549
5388,0.2132137668170395,0.20661376681703955
5419,0.1119180183902823,0.1085180183902824
5463,0.12184477978017884,0.1182447797801787
5504,0.07308955172326703,0.07168955172326698
5630,0.23566079092555528,0.22946079092555535
5693,0.13312315985157092,0.13092315985157124
5785,0.14868799484949732,0.14528799484949748
6143,0.017682512718968667,0.017282512718968676
6156,0.1572444405948701,0.15344444059487006
6157,0.2318062129747864,0.22540621297478627
6166,0.07411015231210252,0.07251015231210255
6170,0.018784739832804268,0.01818473983280426
6297,0.13242955969130238,0.1284295596913026
6345,0.029085070517911916,0.0284850705179119
6358,0.011572302423507479,0.011372302423507471
38,0.04078978055755201,0.039989780557552035
2376,0.1713508973812711,0.16715089738127095
2378,0.24350594165780254,0.23910594165780286
2402,0.114226628868596,0.11042662886859594
2403,0.20836674509256406,0.20236674509256433
2724,0.3885010878909929,0.3801010878909931
2989,0.11971000695955361,0.11551000695955373
2990,0.19220731699440066,0.18820731699440071
3633,0.15371379700457755,0.15031379700457748
3635,0.13418130365361766,0.13058130365361748
3638,0.20496818690971516,0.19976818690971537
3697,0.1931225884390003,0.18892258843900014
3868,0.35539184166726806,0.3469918416672682
3984,0.14936321902032618,0.14516321902032617
4005,0.11777536192022302,0.11537536192022307
4040,0.13816032205220058,0.1355603220522006
4085,0.34061376507595253,0.33141376507595194
4489,0.2624049848507449,0.25760498485074546
4545,0.1946754572082113,0.1906754572082112
4621,0.18930349229083912,0.18570349229083907
4701,0.23259416358632654,0.2263941635863268
5219,0.23905339405207868,0.23305339405207873
5796,0.07758905377123855,0.07658905377123845
6503,0.20238276207492442,0.1969827620749248
7569,0.10244169963237619,0.10004169963237622
7570,0.0581415912346822,0.056541591234682255
7573,0.0581415912346822,0.056541591234682255
7701,0.06986956919890226,0.0684695691989022
8574,0.030954317133625533,0.03055431713362555
8946,0.0262278763851467,0.025827876385146723
26340,0.030504656985195607,0.029904656985195604
30825,0.29593693918522984,0.28933693918523035
34162,0.34350179287422505,0.33190179287422555
39715,0.06520157918937512,0.06380157918937503
40815,0.39587388178750543,0.381673881787505
41566,0.37284937585353056,0.36044937585353104
45186,0.17117620309314488,0.16557620309314508
45447,0.2738654037829171,0.26406540378291693
45672,0.20266300279203103,0.19806300279203123
46972,0.1376372418427509,0.133037241842751
47566,0.01893593091051019,0.018735930910510127
47997,0.17409443508616995,0.17049443508616954
50189,0.046183497103914235,0.04558349710391414
51084,0.08160859494575111,0.07960859494575116
52730,0.019148316678252838,0.018748316678252837
52973,0.2833436264284737,0.27294362642847336
53121,0.14308003673532393,0.13888003673532354
53322,0.2732295512359644,0.2666295512359646
54276,0.02957472435681886,0.029174724356818865
56775,0.1820829340155677,0.17728293401556766
58025,0.1422429167878246,0.13864291678782437
58998,0.2624932616765766,0.2546932616765778
59369,0.29038209453950603,0.28198209453950546
59429,0.027345913685903098,0.02694591368590313
59900,0.15397470686586856,0.15097470686586875
61160,0.0718926762271397,0.07049267622713988
63082,0.43643976823677516,0.42223976823677484
64032,0.02960191559960164,0.029001915599601698
68791,0.11731555127678432,0.11371555127678425
68793,0.05768364702619325,0.0556836470261932
69526,0.12406387999327395,0.12006387999327398
69644,0.10509004359835543,0.1022900435983556
72641,0.2523560013899706,0.24615600138997035
73106,0.02946309504632343,0.0288630950463234
73319,0.05353654317752869,0.05253654317752876
73858,0.01893593091051019,0.018735930910510127
76093,0.3417062380508296,0.33110623805082934
78637,0.06244913613892349,0.06104913613892355
79134,0.08587847414759664,0.0838784741475966
79185,0.040718559600318935,0.039518559600319005
80166,0.040967876567158855,0.039767876567158834
81229,0.12646835862019,0.12246835862019002
81564,0.1224436091446432,0.11844360914464312
81591,0.2579234989798682,0.2495234989798683
81834,0.2964944955997292,0.2870944955997291
82202,0.06682338957132046,0.06542338957132068
85259,0.01893593091051019,0.018735930910510127
86068,0.01893593091051019,0.018735930910510127
87520,0.07002997167861058,0.06782997167861071
88125,0.28660021608835384,0.2766002160883534
88405,0.13531825819528082,0.13131825819528073
88744,0.18182571814033796,0.17642571814033814
90249,0.03421049815233134,0.03301049815233129
91535,0.13972145165841926,0.13612145165841982
91630,0.15618258977946653,0.15178258977946665
93510,0.17638332781674457,0.17118332781674475
94503,0.029398619206134673,0.02879861920613461
94677,0.12232881228515727,0.11892881228515739
94777,0.11749260759164297,0.11389260759164313
95067,0.049794133710866266,0.049194133710866256
95170,0.01893593091051019,0.018735930910510127
95738,0.01893593091051019,0.018735930910510127
96004,0.024247451209335174,0.023847451209335152
96588,0.12959651805468647,0.1255965180546862
97913,0.18950786496845415,0.185107864968454
99532,0.024247451209335174,0.023847451209335152
102481,0.06133931643258795,0.059339316432587996
102716,0.04494788068856012,0.04354788068856012
102993,0.04287250235195722,0.042072502351957156
103141,0.14574943825922132,0.1425494382592214
103228,0.09216562283796631,0.08936562283796633
103372,0.052795925418751805,0.05159592541875183
103384,0.041516793926337586,0.040116793926337546
103801,0.04079126129401489,0.04019126129401489
103810,0.04463946265956225,0.04363946265956228
103819,0.019148316678252838,0.018748316678252837
103883,0.03658957800166231,0.03598957800166224
104211,0.14422770212341798,0.14002770212341814
105213,0.05539956712955631,0.05379956712955629
105653,0.038340760892989816,0.037540760892989834
105844,0.1724067545798441,0.16920675457984433
105954,0.04833009304367545,0.047530093043675434
106491,0.04631166755023228,0.044911667550232334
106540,0.03271540468088306,0.03191540468088305
106916,0.12217426793604362,0.11897426793604374
106918,0.1374087553717962,0.13340875537179583
106920,0.18803269627933006,0.1830326962793298
107013,0.01893593091051019,0.018735930910510127
107449,0.01893593091051019,0.018735930910510127
108156,0.03695462448792896,0.03575462448792895
108190,0.1929206321828352,0.18932063218283512
108932,0.14917586262279084,0.14297586262279058
108945,0.046516714211843266,0.045316714211843225
109576,0.019148316678252838,0.018748316678252837
109723,0.01893593091051019,0.018735930910510127
109864,0.019148316678252838,0.018748316678252837
110130,0.03667981627486331,0.036079816274863286
110553,0.06334330222963393,0.061143302229634
111113,0.05162821355131016,0.04922821355131014
111617,0.054153979863378984,0.05255397986337905
111743,0.0622717668572243,0.059871766857224416
111781,0.12951026734358057,0.12611026734358038
111844,0.01893593091051019,0.018735930910510127
112138,0.13915363462597066,0.1353536346259702
112175,0.13016991907367237,0.12716991907367226
114180,0.15255502852398267,0.14935502852398264
114818,0.027242599787238978,0.026642599787239
115502,0.01893593091051019,0.018735930910510127
115617,0.2560731060332648,0.2478731060332654
115877,0.03134161106366599,0.030741611063666015
117368,0.01893593091051019,0.018735930910510127
117529,0.14016490820667415,0.13556490820667383
117572,0.01893593091051019,0.018735930910510127
117590,0.07835743474134998,0.07615743474134999
117851,0.0621765889032207,0.061176588903220704
117922,0.01893593091051019,0.018735930910510127
119141,0.05476042068205244,0.05236042068205244
119155,0.04995602206204695,0.04875602206204687
119964,0.01893593091051019,0.018735930910510127
122896,0.08492568806927915,0.08352568806927918
126548,0.05319161790027761,0.05199161790027752
130450,0.02384984378419932,0.023249843784199344
132157,0.032235169370728234,0.031435169370728204
133419,0.07980199238429679,0.07800199238429682
134368,0.09974826465936402,0.09654826465936407
134393,0.10824530120479142,0.10624530120479131
135133,0.08176905186679598,0.07976905186679593
135536,0.08255372283275392,0.08015372283275392
135861,0.054740854563282905,0.0529408545632829
135887,0.12078811549644469,0.11778811549644455
136016,0.03610206475488112,0.0353020647548811
138036,0.10091071852900714,0.09731071852900733
138186,0.01893593091051019,0.018735930910510127
139642,0.055137194733828894,0.05393719473382898
139717,0.019148316678252838,0.018748316678252837
139915,0.019148316678252838,0.018748316678252837
140301,0.01893593091051019,0.018735930910510127
142536,0.027200581753929896,0.0266005817539299
143245,0.024247451209335174,0.023847451209335152
148675,0.01893593091051019,0.018735930910510127
149380,0.01893593091051019,0.018735930910510127
160565,0.026676207146253555,0.026276207146253554
160872,0.01893593091051019,0.018735930910510127
164909,0.0968569883275767,0.09505698832757689
166492,0.036909150772662526,0.03630915077266255
167036,0.05915937778070432,0.05835937778070437
168248,0.06968580326737968,0.06828580326737964
173307,0.01893593091051019,0.018735930910510127
1952,0.17371604340073213,0.16931604340073195
1953,0.3066734200235111,0.2988734200235113
2160,0.2628586815986716,0.25645868159867174
3006,0.2780448892636483,0.27184488926364814
4017,0.11749103515174071,0.11469103515174069
4036,0.09952277756982071,0.09732277756982081
4903,0.10418907540039901,0.10218907540039902
5617,0.2049028880232514,0.19990288802325173
5673,0.19799026555669,0.19139026555668973
6711,0.4507908604169503,0.43599086041695057
8464,0.334322282138003,0.3243222821380024
8622,0.28159597134735154,0.27419597134735113
30707,0.3641593274220297,0.35375932742202987
31410,0.21105096574927532,0.20705096574927545
34437,0.1593903747231468,0.15519037472314662
39183,0.269613391803138,0.26281339180313773
41997,0.16962684076398943,0.16542684076398978
46976,0.3343294292989375,0.32552942929893763
52281,0.19904239045683525,0.1936423904568352
53519,0.2092400387215711,0.20404003872157095
54503,0.30139666848235525,0.29039666848235507
55820,0.39278329426261355,0.37998329426261346
56171,0.15464047774159212,0.15104047774159213
56782,0.23152121942486234,0.22592121942486193
56788,0.1254542604736664,0.12385426047366634
60766,0.1131700422107399,0.11157004221073986
61323,0.22389615181842087,0.21609615181842057
64575,0.08678753749346572,0.08538753749346588
66097,0.33090915218871747,0.32390915218871685
68536,0.030200118508373383,0.03000011850837342
71464,0.08813264243646564,0.08593264243646563
29,0.3301103952786192,0.3225103952786191
175,0.2260299104372445,0.2220299104372444
272,0.25609951921142976,0.2498995192114292
334,0.08959889638153191,0.08859889638153187
741,0.22430265917624376,0.2189026591762436
1050,0.04472891962866466,0.043728919628664695
1175,0.20419073149068245,0.19999073149068283
1217,0.14533596366662846,0.14233596366662835
1218,0.11375536334858272,0.11155536334858265
1232,0.0901538615034698,0.08855386150346985
1233,0.34827124008286214,0.3402712400828619
1237,0.1742461892328588,0.17064618923285924
1243,0.12990464153972436,0.12670464153972466
1248,0.17127191175518366,0.16787191175518348
1249,0.2839179818075643,0.2769179818075644
1274,0.2982928850751769,0.2904928850751771
1284,0.13961084250413944,0.13681084250413938
1425,0.12490722495167865,0.12330722495167898
1464,0.172892565912208,0.16949256591220804
1711,0.2153787553826239,0.21057875538262405
1809,0.04805362915347869,0.046853629153478585
1859,0.046980425845481365,0.04638042584548134
1884,0.38324599588628366,0.37404599588628384
1960,0.19338258435743538,0.18818258435743554
2579,0.074043744957141,0.07284374495714109
2686,0.2119064429203834,0.20810644292038333
2726,0.0935433623368539,0.09174336233685403
2730,0.07523617878898801,0.07383617878898822
2912,0.12761123434851795,0.12481123434851814
3030,0.12824358674616085,0.12564358674616088
3181,0.04412258527063632,0.04292258527063623
3265,0.10479357183289341,0.10299357183289327
3822,0.049554856972883476,0.04875485697288342
4235,0.1839453772192246,0.17934537721922478
5333,0.03552959059211716,0.03492959059211722
6234,0.026774921517863308,0.026574921517863306
6387,0.04692764285593921,0.04632764285593931
6721,0.07526373109206606,0.07386373109206609
6773,0.18951301865003753,0.18511301865003785
6790,0.03958092565328771,0.038980925653287694
6857,0.1212679754424278,0.11866797544242769
6920,0.03552959059211716,0.03492959059211722
6989,0.05541533757832908,0.05461533757832911
7064,0.07067337663678341,0.06947337663678328
